,sample_name,type,fold
3819,3634,train,3
3820,3552,train,3
3821,9601,train,3
3822,1370,train,3
3823,2381,train,3
3824,482,train,3
3825,242,train,3
3826,4156,train,3
3827,1518,train,3
3828,2999,train,3
3829,9071,train,3
3830,172,train,3
3831,5873,train,3
3832,9061,train,3
3833,4653,train,3
3834,4204,train,3
3835,3447,train,3
3836,9201,train,3
3837,1233,train,3
3838,7987,train,3
3839,1950,train,3
3840,6893,train,3
3841,6448,train,3
3842,3039,train,3
3843,9427,train,3
3844,8660,train,3
3845,9839,train,3
3846,2796,train,3
3847,3271,train,3
3848,4132,train,3
3849,3665,train,3
3850,4080,train,3
3851,687,train,3
3852,9469,train,3
3853,5926,train,3
3854,8860,train,3
3855,4837,train,3
3856,2247,train,3
3857,8040,train,3
3858,762,train,3
3859,961,train,3
3860,2164,train,3
3861,4341,train,3
3862,9355,train,3
3863,5265,train,3
3864,4768,train,3
3865,352,train,3
3866,6085,train,3
3867,8071,train,3
3868,4218,train,3
3869,9650,train,3
3870,1052,train,3
3871,3622,train,3
3872,6934,train,3
3873,889,train,3
3874,2262,train,3
3875,3448,train,3
3876,6346,train,3
3877,4412,train,3
3878,328,train,3
3879,1326,train,3
3880,1938,train,3
3881,4121,train,3
3882,9748,train,3
3883,1341,train,3
3884,8116,train,3
3885,6956,train,3
3886,9718,train,3
3887,7204,train,3
3888,8479,train,3
3889,2110,train,3
3890,9002,train,3
3891,6678,train,3
3892,4276,train,3
3893,7913,train,3
3894,8106,train,3
3895,957,train,3
3896,4104,train,3
3897,7883,train,3
3898,8874,train,3
3899,6169,train,3
3900,3074,train,3
3901,4509,train,3
3902,443,train,3
3903,4463,train,3
3904,6343,train,3
3905,154,train,3
3906,390,train,3
3907,6282,train,3
3908,5922,train,3
3909,7368,train,3
3910,1687,train,3
3911,2036,train,3
3912,999,train,3
3913,2768,train,3
3914,7854,train,3
3915,7190,train,3
3916,9520,train,3
3917,379,train,3
3918,8068,train,3
3919,4296,train,3
3920,5941,train,3
3921,2282,train,3
3922,7984,train,3
3923,3230,train,3
3924,7242,train,3
3925,532,train,3
3926,5619,train,3
3927,6247,train,3
3928,1313,train,3
3929,7007,train,3
3930,1391,train,3
3931,988,train,3
3932,2969,train,3
3933,329,train,3
3934,4316,train,3
3935,2125,train,3
3936,2722,train,3
3937,8812,train,3
3938,3441,train,3
3939,7469,train,3
3940,4738,train,3
3941,5745,train,3
3942,4168,train,3
3943,1912,train,3
3944,6867,train,3
3945,6349,train,3
3946,1387,train,3
3947,6833,train,3
3948,6945,train,3
3949,8067,train,3
3950,4871,train,3
3951,2469,train,3
3952,1130,train,3
3953,1890,train,3
3954,9773,train,3
3955,8747,train,3
3956,4852,train,3
3957,4544,train,3
3958,7500,train,3
3959,9110,train,3
3960,2087,train,3
3961,7079,train,3
3962,2068,train,3
3963,9287,train,3
3964,1891,train,3
3965,4484,train,3
3966,3238,train,3
3967,4534,train,3
3968,1359,train,3
3969,7598,train,3
3970,6200,train,3
3971,9772,train,3
3972,1451,train,3
3973,5588,train,3
3974,3811,train,3
3975,8583,train,3
3976,4803,train,3
3977,6889,train,3
3978,496,train,3
3979,5603,train,3
3980,7976,train,3
3981,8978,train,3
3982,6561,train,3
3983,1835,train,3
3984,1118,train,3
3985,4923,train,3
3986,616,train,3
3987,5212,train,3
3988,338,train,3
3989,3224,train,3
3990,2674,train,3
3991,4293,train,3
3992,5793,train,3
3993,6263,train,3
3994,5351,train,3
3995,8290,train,3
3996,8644,train,3
3997,7110,train,3
3998,7042,train,3
3999,5359,train,3
4000,7307,train,3
4001,1600,train,3
4002,2739,train,3
4003,4631,train,3
4004,549,train,3
4005,3245,train,3
4006,2569,train,3
4007,2553,train,3
4008,9460,train,3
4009,4992,train,3
4010,8156,train,3
4011,1243,train,3
4012,4721,train,3
4013,3196,train,3
4014,6410,train,3
4015,787,train,3
4016,220,train,3
4017,6193,train,3
4018,8667,train,3
4019,9417,train,3
4020,4895,train,3
4021,6093,train,3
4022,6312,train,3
4023,2289,train,3
4024,3123,train,3
4025,9937,train,3
4026,4949,train,3
4027,9200,train,3
4028,3504,train,3
4029,7903,train,3
4030,4441,train,3
4031,4125,train,3
4032,5602,train,3
4033,4918,train,3
4034,2611,train,3
4035,4805,train,3
4036,59,train,3
4037,2280,train,3
4038,3094,train,3
4039,7849,train,3
4040,2634,train,3
4041,6402,train,3
4042,7286,train,3
4043,8480,train,3
4044,5479,train,3
4045,3269,train,3
4046,1572,train,3
4047,2223,train,3
4048,2763,train,3
4049,9227,train,3
4050,9500,train,3
4051,4623,train,3
4052,9225,train,3
4053,1053,train,3
4054,6031,train,3
4055,8940,train,3
4056,3786,train,3
4057,686,train,3
4058,7834,train,3
4059,6342,train,3
4060,5304,train,3
4061,2023,train,3
4062,2091,train,3
4063,2522,train,3
4064,8473,train,3
4065,6024,train,3
4066,5813,train,3
4067,6154,train,3
4068,3989,train,3
4069,5815,train,3
4070,9734,train,3
4071,6738,train,3
4072,7475,train,3
4073,2314,train,3
4074,9401,train,3
4075,6467,train,3
4076,6654,train,3
4077,9583,train,3
4078,1185,train,3
4079,3919,train,3
4080,9370,train,3
4081,4883,train,3
4082,8976,train,3
4083,5094,train,3
4084,4880,train,3
4085,458,train,3
4086,2075,train,3
4087,5054,train,3
4088,8225,train,3
4089,2216,train,3
4090,8239,train,3
4091,1636,train,3
4092,5397,train,3
4093,3832,train,3
4094,9166,train,3
4095,7068,train,3
4096,7732,train,3
4097,9245,train,3
4098,3719,train,3
4099,8530,train,3
4100,6077,train,3
4101,1092,train,3
4102,3589,train,3
4103,88,train,3
4104,1739,train,3
4105,1486,train,3
4106,1662,train,3
4107,9544,train,3
4108,4685,train,3
4109,8608,train,3
4110,2431,train,3
4111,2035,train,3
4112,9719,train,3
4113,942,train,3
4114,8503,train,3
4115,4066,train,3
4116,6572,train,3
4117,2419,train,3
4118,815,train,3
4119,5807,train,3
4120,299,train,3
4121,9610,train,3
4122,4021,train,3
4123,4300,train,3
4124,100,train,3
4125,1149,train,3
4126,1096,train,3
4127,8171,train,3
4128,9670,train,3
4129,7921,train,3
4130,8527,train,3
4131,5468,train,3
4132,1075,train,3
4133,3915,train,3
4134,8376,train,3
4135,7826,train,3
4136,5164,train,3
4137,3055,train,3
4138,3409,train,3
4139,7129,train,3
4140,8521,train,3
4141,96,train,3
4142,1021,train,3
4143,4890,train,3
4144,2996,train,3
4145,4206,train,3
4146,8187,train,3
4147,7655,train,3
4148,6027,train,3
4149,8540,train,3
4150,1286,train,3
4151,2315,train,3
4152,7742,train,3
4153,2116,train,3
4154,4717,train,3
4155,2990,train,3
4156,2737,train,3
4157,4043,train,3
4158,9820,train,3
4159,9994,train,3
4160,1959,train,3
4161,5004,train,3
4162,781,train,3
4163,8666,train,3
4164,5895,train,3
4165,8605,train,3
4166,7450,train,3
4167,6992,train,3
4168,1770,train,3
4169,7192,train,3
4170,5382,train,3
4171,3360,train,3
4172,389,train,3
4173,1151,train,3
4174,1601,train,3
4175,435,train,3
4176,7463,train,3
4177,2741,train,3
4178,6049,train,3
4179,2642,train,3
4180,4294,train,3
4181,1390,train,3
4182,8278,train,3
4183,6587,train,3
4184,1018,train,3
4185,3670,train,3
4186,3898,train,3
4187,3556,train,3
4188,8756,train,3
4189,2099,train,3
4190,1993,train,3
4191,2585,train,3
4192,2835,train,3
4193,1730,train,3
4194,5082,train,3
4195,7261,train,3
4196,160,train,3
4197,4425,train,3
4198,5728,train,3
4199,5642,train,3
4200,3900,train,3
4201,7406,train,3
4202,3990,train,3
4203,6050,train,3
4204,868,train,3
4205,3769,train,3
4206,9764,train,3
4207,4878,train,3
4208,2464,train,3
4209,5205,train,3
4210,5509,train,3
4211,8348,train,3
4212,8806,train,3
4213,527,train,3
4214,931,train,3
4215,6246,train,3
4216,4921,train,3
4217,8210,train,3
4218,4987,train,3
4219,1626,train,3
4220,4364,train,3
4221,5374,train,3
4222,8831,train,3
4223,9732,train,3
4224,7053,train,3
4225,6405,train,3
4226,1575,train,3
4227,5146,train,3
4228,7609,train,3
4229,6217,train,3
4230,3155,train,3
4231,7416,train,3
4232,60,train,3
4233,2504,train,3
4234,348,train,3
4235,2192,train,3
4236,1388,train,3
4237,5303,train,3
4238,5078,train,3
4239,3145,train,3
4240,8255,train,3
4241,3027,train,3
4242,4352,train,3
4243,9170,train,3
4244,5197,train,3
4245,928,train,3
4246,6038,train,3
4247,1720,train,3
4248,6829,train,3
4249,7784,train,3
4250,9737,train,3
4251,7109,train,3
4252,9728,train,3
4253,3006,train,3
4254,4932,train,3
4255,3156,train,3
4256,746,train,3
4257,1913,train,3
4258,6676,train,3
4259,5972,train,3
4260,6167,train,3
4261,8599,train,3
4262,7194,train,3
4263,9050,train,3
4264,4569,train,3
4265,112,train,3
4266,2145,train,3
4267,5832,train,3
4268,9199,train,3
4269,2508,train,3
4270,6959,train,3
4271,752,train,3
4272,9148,train,3
4273,7439,train,3
4274,7021,train,3
4275,3653,train,3
4276,6606,train,3
4277,3868,train,3
4278,5927,train,3
4279,8709,train,3
4280,2147,train,3
4281,2960,train,3
4282,2893,train,3
4283,4564,train,3
4284,3875,train,3
4285,5271,train,3
4286,7818,train,3
4287,9046,train,3
4288,3555,train,3
4289,9240,train,3
4290,8924,train,3
4291,9493,train,3
4292,3467,train,3
4293,5950,train,3
4294,3010,train,3
4295,7339,train,3
4296,838,train,3
4297,4462,train,3
4298,2889,train,3
4299,5490,train,3
4300,3064,train,3
4301,3809,train,3
4302,3122,train,3
4303,5089,train,3
4304,7506,train,3
4305,9694,train,3
4306,9592,train,3
4307,3261,train,3
4308,9872,train,3
4309,4163,train,3
4310,8491,train,3
4311,4639,train,3
4312,4646,train,3
4313,2103,train,3
4314,1187,train,3
4315,9588,train,3
4316,8582,train,3
4317,4503,train,3
4318,7574,train,3
4319,9572,train,3
4320,6357,train,3
4321,7690,train,3
4322,7057,train,3
4323,5232,train,3
4324,1172,train,3
4325,973,train,3
4326,3056,train,3
4327,5405,train,3
4328,8396,train,3
4329,1049,train,3
4330,1205,train,3
4331,6275,train,3
4332,7444,train,3
4333,9880,train,3
4334,3273,train,3
4335,4245,train,3
4336,3217,train,3
4337,2716,train,3
4338,6941,train,3
4339,9613,train,3
4340,8671,train,3
4341,7345,train,3
4342,920,train,3
4343,3696,train,3
4344,2303,train,3
4345,5409,train,3
4346,7761,train,3
4347,2005,train,3
4348,3635,train,3
4349,4610,train,3
4350,5859,train,3
4351,8312,train,3
4352,5622,train,3
4353,1277,train,3
4354,1583,train,3
4355,6390,train,3
4356,4699,train,3
4357,1731,train,3
4358,1177,train,3
4359,4257,train,3
4360,1942,train,3
4361,296,train,3
4362,2784,train,3
4363,4776,train,3
4364,7090,train,3
4365,618,train,3
4366,8447,train,3
4367,7145,train,3
4368,9175,train,3
4369,5986,train,3
4370,4661,train,3
4371,1975,train,3
4372,3683,train,3
4373,536,train,3
4374,66,train,3
4375,8698,train,3
4376,6202,train,3
4377,9078,train,3
4378,1747,train,3
4379,8012,train,3
4380,9781,train,3
4381,3079,train,3
4382,5244,train,3
4383,9986,train,3
4384,5651,train,3
4385,8403,train,3
4386,3179,train,3
4387,2329,train,3
4388,6235,train,3
4389,6432,train,3
4390,8651,train,3
4391,8879,train,3
4392,1871,train,3
4393,2049,train,3
4394,7083,train,3
4395,5462,train,3
4396,5699,train,3
4397,4695,train,3
4398,9977,train,3
4399,4742,train,3
4400,2758,train,3
4401,2687,train,3
4402,3518,train,3
4403,5969,train,3
4404,6778,train,3
4405,8443,train,3
4406,695,train,3
4407,180,train,3
4408,9323,train,3
4409,7123,train,3
4410,6539,train,3
4411,9569,train,3
4412,9152,train,3
4413,9910,train,3
4414,776,train,3
4415,7601,train,3
4416,3562,train,3
4417,2,train,3
4418,126,train,3
4419,9981,train,3
4420,2638,train,3
4421,8505,train,3
4422,9171,train,3
4423,9410,train,3
4424,1431,train,3
4425,3287,train,3
4426,4978,train,3
4427,5363,train,3
4428,2867,train,3
4429,2297,train,3
4430,9436,train,3
4431,9903,train,3
4432,9301,train,3
4433,1549,train,3
4434,6792,train,3
4435,2382,train,3
4436,5811,train,3
4437,3616,train,3
4438,5961,train,3
4439,6067,train,3
4440,3189,train,3
4441,8089,train,3
4442,9945,train,3
4443,7786,train,3
4444,5086,train,3
4445,6245,train,3
4446,2163,train,3
4447,2302,train,3
4448,8959,train,3
4449,4187,train,3
4450,2046,train,3
4451,7722,train,3
4452,5391,train,3
4453,997,train,3
4454,2089,train,3
4455,7301,train,3
4456,2506,train,3
4457,6455,train,3
4458,5527,train,3
4459,3379,train,3
4460,7634,train,3
4461,5984,train,3
4462,8585,train,3
4463,9277,train,3
4464,9513,train,3
4465,8474,train,3
4466,2928,train,3
4467,6709,train,3
4468,1121,train,3
4469,7887,train,3
4470,3893,train,3
4471,5637,train,3
4472,506,train,3
4473,7559,train,3
4474,3226,train,3
4475,1014,train,3
4476,2014,train,3
4477,1397,train,3
4478,5605,train,3
4479,3047,train,3
4480,5570,train,3
4481,5046,train,3
4482,36,train,3
4483,4922,train,3
4484,1880,train,3
4485,5846,train,3
4486,116,train,3
4487,8281,train,3
4488,4654,train,3
4489,8472,train,3
4490,4632,train,3
4491,2909,train,3
4492,4278,train,3
4493,3618,train,3
4494,8699,train,3
4495,8952,train,3
4496,4251,train,3
4497,2509,train,3
4498,7131,train,3
4499,420,train,3
4500,4660,train,3
4501,2300,train,3
4502,5596,train,3
4503,3523,train,3
4504,4442,train,3
4505,4774,train,3
4506,3440,train,3
4507,5478,train,3
4508,531,train,3
4509,4362,train,3
4510,4675,train,3
4511,7940,train,3
4512,4715,train,3
4513,5072,train,3
4514,7215,train,3
4515,9150,train,3
4516,8998,train,3
4517,7017,train,3
4518,24,train,3
4519,9707,train,3
4520,415,train,3
4521,9363,train,3
4522,7815,train,3
4523,9823,train,3
4524,2210,train,3
4525,7629,train,3
4526,891,train,3
4527,9208,train,3
4528,5710,train,3
4529,7434,train,3
4530,8703,train,3
4531,5733,train,3
4532,2582,train,3
4533,9843,train,3
4534,5654,train,3
4535,1241,train,3
4536,7224,train,3
4537,251,train,3
4538,6289,train,3
4539,4377,train,3
4540,2391,train,3
4541,4127,train,3
4542,6141,train,3
4543,7926,train,3
4544,3266,train,3
4545,7553,train,3
4546,3046,train,3
4547,5985,train,3
4548,3685,train,3
4549,544,train,3
4550,9522,train,3
4551,6158,train,3
4552,6964,train,3
4553,9281,train,3
4554,7289,train,3
4555,9809,train,3
4556,8702,train,3
4557,1908,train,3
4558,8215,train,3
4559,4305,train,3
4560,7680,train,3
4561,8589,train,3
4562,9229,train,3
4563,4504,train,3
4564,847,train,3
4565,9863,train,3
4566,2056,train,3
4567,1828,train,3
4568,8622,train,3
4569,6909,train,3
4570,8882,train,3
4571,4470,train,3
4572,6179,train,3
4573,6,train,3
4574,9326,train,3
4575,8568,train,3
4576,5924,train,3
4577,3429,train,3
4578,1548,train,3
4579,27,train,3
4580,3586,train,3
4581,1175,train,3
4582,8902,train,3
4583,9127,train,3
4584,9314,train,3
4585,7237,train,3
4586,6304,train,3
4587,5489,train,3
4588,2871,train,3
4589,5469,train,3
4590,7393,train,3
4591,3833,train,3
4592,8591,train,3
4593,8721,train,3
4594,8204,train,3
4595,7521,train,3
4596,8910,train,3
4597,1681,train,3
4598,5098,train,3
4599,8829,train,3
4600,3941,train,3
4601,7049,train,3
4602,6334,train,3
4603,3150,train,3
4604,6660,train,3
4605,1680,train,3
4606,7649,train,3
4607,9819,train,3
4608,9508,train,3
4609,4952,train,3
4610,818,train,3
4611,1206,train,3
4612,5535,train,3
4613,5823,train,3
4614,5222,train,3
4615,7675,train,3
4616,9877,train,3
4617,783,train,3
4618,7205,train,3
4619,5112,train,3
4620,9421,train,3
4621,2563,train,3
4622,7538,train,3
4623,3396,train,3
4624,5323,train,3
4625,9140,train,3
4626,9044,train,3
4627,2153,train,3
4628,438,train,3
4629,2424,train,3
4630,5503,train,3
4631,7365,train,3
4632,2557,train,3
4633,7449,train,3
4634,2267,train,3
4635,4619,train,3
4636,6598,train,3
4637,6495,train,3
4638,9119,train,3
4639,5446,train,3
4640,6331,train,3
4641,9586,train,3
4642,9756,train,3
4643,8465,train,3
4644,2499,train,3
4645,9137,train,3
4646,9120,train,3
4647,2931,train,3
4648,5476,train,3
4649,2895,train,3
4650,5224,train,3
4651,9836,train,3
4652,4221,train,3
4653,2307,train,3
4654,1061,train,3
4655,7730,train,3
4656,233,train,3
4657,3336,train,3
4658,5261,train,3
4659,9738,train,3
4660,4056,train,3
4661,8810,train,3
4662,6787,train,3
4663,3827,train,3
4664,3378,train,3
4665,6140,train,3
4666,1523,train,3
4667,204,train,3
4668,9973,train,3
4669,8740,train,3
4670,6550,train,3
4671,4741,train,3
4672,773,train,3
4673,874,train,3
4674,5868,train,3
4675,5133,train,3
4676,955,train,3
4677,4888,train,3
4678,603,train,3
4679,7533,train,3
4680,141,train,3
4681,7702,train,3
4682,511,train,3
4683,9333,train,3
4684,2467,train,3
4685,8174,train,3
4686,7992,train,3
4687,7701,train,3
4688,2536,train,3
4689,3167,train,3
4690,8440,train,3
4691,8214,train,3
4692,4457,train,3
4693,9846,train,3
4694,355,train,3
4695,2264,train,3
4696,4480,train,3
4697,1567,train,3
4698,8512,train,3
4699,4925,train,3
4700,1477,train,3
4701,6208,train,3
4702,1552,train,3
4703,9096,train,3
4704,627,train,3
4705,7401,train,3
4706,2482,train,3
4707,253,train,3
4708,8544,train,3
4709,2082,train,3
4710,577,train,3
4711,5134,train,3
4712,4935,train,3
4713,9933,train,3
4714,8256,train,3
4715,6488,train,3
4716,8393,train,3
4717,9035,train,3
4718,3084,train,3
4719,7315,train,3
4720,5380,train,3
4721,7243,train,3
4722,3609,train,3
4723,7591,train,3
4724,6712,train,3
4725,6100,train,3
4726,9036,train,3
4727,4860,train,3
4728,9207,train,3
4729,722,train,3
4730,4622,train,3
4731,2425,train,3
4732,6979,train,3
4733,5675,train,3
4734,1957,train,3
4735,4366,train,3
4736,3078,train,3
4737,1298,train,3
4738,9585,train,3
4739,5587,train,3
4740,4302,train,3
4741,3923,train,3
4742,7880,train,3
4743,3365,train,3
4744,6796,train,3
4745,6220,train,3
4746,386,train,3
4747,2691,train,3
4748,5015,train,3
4749,9934,train,3
4750,8736,train,3
4751,2958,train,3
4752,6828,train,3
4753,9537,train,3
4754,5827,train,3
4755,3139,train,3
4756,9709,train,3
4757,9731,train,3
4758,4471,train,3
4759,8514,train,3
4760,406,train,3
4761,6254,train,3
4762,3254,train,3
4763,523,train,3
4764,125,train,3
4765,9983,train,3
4766,8332,train,3
4767,4851,train,3
4768,6534,train,3
4769,3115,train,3
4770,7347,train,3
4771,5084,train,3
4772,8801,train,3
4773,4816,train,3
4774,4186,train,3
4775,689,train,3
4776,590,train,3
4777,5542,train,3
4778,5691,train,3
4779,2438,train,3
4780,3087,train,3
4781,2343,train,3
4782,94,train,3
4783,3669,train,3
4784,9058,train,3
4785,131,train,3
4786,7198,train,3
4787,6462,train,3
4788,1103,train,3
4789,9438,train,3
4790,1038,train,3
4791,2614,train,3
4792,7604,train,3
4793,6508,train,3
4794,7135,train,3
4795,5241,train,3
4796,1558,train,3
4797,5694,train,3
4798,1319,train,3
4799,5600,train,3
4800,2685,train,3
4801,1782,train,3
4802,2925,train,3
4803,7862,train,3
4804,2207,train,3
4805,4113,train,3
4806,5007,train,3
4807,8161,train,3
4808,5829,train,3
4809,7427,train,3
4810,4637,train,3
4811,391,train,3
4812,1428,train,3
4813,427,train,3
4814,4336,train,3
4815,9660,train,3
4816,6258,train,3
4817,7727,train,3
4818,5434,train,3
4819,3356,train,3
4820,4309,train,3
4821,5136,train,3
4822,8577,train,3
4823,9391,train,3
4824,346,train,3
4825,9431,train,3
4826,7845,train,3
4827,1972,train,3
4828,3,train,3
4829,4931,train,3
4830,621,train,3
4831,1980,train,3
4832,5609,train,3
4833,4559,train,3
4834,1394,train,3
4835,2465,train,3
4836,5898,train,3
4837,4620,train,3
4838,7753,train,3
4839,8157,train,3
4840,5494,train,3
4841,721,train,3
4842,9770,train,3
4843,8692,train,3
4844,7147,train,3
4845,7055,train,3
4846,1279,train,3
4847,8647,train,3
4848,7296,train,3
4849,423,train,3
4850,2415,train,3
4851,3585,train,3
4852,7270,train,3
4853,1449,train,3
4854,2869,train,3
4855,8285,train,3
4856,4202,train,3
4857,3198,train,3
4858,9894,train,3
4859,4461,train,3
4860,4853,train,3
4861,1481,train,3
4862,4980,train,3
4863,4789,train,3
4864,8502,train,3
4865,445,train,3
4866,7440,train,3
4867,1860,train,3
4868,1879,train,3
4869,5247,train,3
4870,8519,train,3
4871,7219,train,3
4872,3756,train,3
4873,9673,train,3
4874,4667,train,3
4875,3134,train,3
4876,9746,train,3
4877,3353,train,3
4878,553,train,3
4879,7226,train,3
4880,778,train,3
4881,4655,train,3
4882,4673,train,3
4883,7962,train,3
4884,1844,train,3
4885,9864,train,3
4886,6339,train,3
4887,1248,train,3
4888,4002,train,3
4889,5762,train,3
4890,1824,train,3
4891,4153,train,3
4892,128,train,3
4893,1308,train,3
4894,9101,train,3
4895,6366,train,3
4896,9222,train,3
4897,8236,train,3
4898,7699,train,3
4899,5230,train,3
4900,9794,train,3
4901,4753,train,3
4902,5646,train,3
4903,6658,train,3
4904,3052,train,3
4905,9959,train,3
4906,2782,train,3
4907,4926,train,3
4908,3344,train,3
4909,648,train,3
4910,2060,train,3
4911,5798,train,3
4912,9098,train,3
4913,2967,train,3
4914,8254,train,3
4915,3222,train,3
4916,4326,train,3
4917,1415,train,3
4918,9261,train,3
4919,2086,train,3
4920,5186,train,3
4921,1990,train,3
4922,8981,train,3
4923,9336,train,3
4924,4034,train,3
4925,6575,train,3
4926,6682,train,3
4927,8058,train,3
4928,570,train,3
4929,6087,train,3
4930,238,train,3
4931,9250,train,3
4932,3348,train,3
4933,4284,train,3
4934,17,train,3
4935,8343,train,3
4936,9258,train,3
4937,5403,train,3
4938,4026,train,3
4939,7693,train,3
4940,8707,train,3
4941,2932,train,3
4942,8433,train,3
4943,4068,train,3
4944,2794,train,3
4945,8682,train,3
4946,6309,train,3
4947,6604,train,3
4948,408,train,3
4949,994,train,3
4950,1063,train,3
4951,913,train,3
4952,9739,train,3
4953,3212,train,3
4954,9985,train,3
4955,7630,train,3
4956,1748,train,3
4957,2221,train,3
4958,6037,train,3
4959,1951,train,3
4960,8439,train,3
4961,7150,train,3
4962,2080,train,3
4963,1755,train,3
4964,3161,train,3
4965,2699,train,3
4966,5408,train,3
4967,7126,train,3
4968,1503,train,3
4969,9147,train,3
4970,1176,train,3
4971,1467,train,3
4972,8382,train,3
4973,5431,train,3
4974,3959,train,3
4975,6316,train,3
4976,8776,train,3
4977,2337,train,3
4978,6371,train,3
4979,5597,train,3
4980,932,train,3
4981,9324,train,3
4982,9479,train,3
4983,9970,train,3
4984,4252,train,3
4985,1668,train,3
4986,9008,train,3
4987,4825,train,3
4988,7087,train,3
4989,6555,train,3
4990,8272,train,3
4991,8226,train,3
4992,9936,train,3
4993,3991,train,3
4994,9159,train,3
4995,6645,train,3
4996,3614,train,3
4997,1888,train,3
4998,9549,train,3
4999,4266,train,3
5000,2229,train,3
5001,870,train,3
5002,1247,train,3
5003,9758,train,3
5004,1949,train,3
5005,4107,train,3
5006,8759,train,3
5007,9070,train,3
5008,9168,train,3
5009,6148,train,3
5010,5543,train,3
5011,2850,train,3
5012,4357,train,3
5013,8790,train,3
5014,8620,train,3
5015,5415,train,3
5016,6272,train,3
5017,6955,train,3
5018,4830,train,3
5019,4208,train,3
5020,4436,train,3
5021,407,train,3
5022,4424,train,3
5023,521,train,3
5024,757,train,3
5025,2719,train,3
5026,5120,train,3
5027,5753,train,3
5028,1074,train,3
5029,6847,train,3
5030,3242,train,3
5031,3737,train,3
5032,2773,train,3
5033,5150,train,3
5034,9412,train,3
5035,6827,train,3
5036,8384,train,3
5037,1576,train,3
5038,6529,train,3
5039,3542,train,3
5040,6804,train,3
5041,6232,train,3
5042,8289,train,3
5043,8353,train,3
5044,9003,train,3
5045,3902,train,3
5046,4904,train,3
5047,624,train,3
5048,2724,train,3
5049,646,train,3
5050,5528,train,3
5051,8258,train,3
5052,8112,train,3
5053,283,train,3
5054,9343,train,3
5055,7225,train,3
5056,4109,train,3
5057,6153,train,3
5058,9837,train,3
5059,7585,train,3
5060,6409,train,3
5061,9765,train,3
5062,1977,train,3
5063,9749,train,3
5064,1845,train,3
5065,1107,train,3
5066,7396,train,3
5067,5251,train,3
5068,9759,train,3
5069,9356,train,3
5070,1571,train,3
5071,2449,train,3
5072,1764,train,3
5073,2208,train,3
5074,524,train,3
5075,3127,train,3
5076,9597,train,3
5077,5307,train,3
5078,8891,train,3
5079,9000,train,3
5080,7822,train,3
5081,1964,train,3
5082,1726,train,3
5083,3305,train,3
5084,5203,train,3
5085,9450,train,3
5086,9882,train,3
5087,1309,train,3
5088,1919,train,3
5089,2962,train,3
5090,8557,train,3
5091,5848,train,3
5092,8085,train,3
5093,9473,train,3
5094,8725,train,3
5095,3844,train,3
5096,8834,train,3
5097,9030,train,3
5098,2921,train,3
5099,6644,train,3
5100,2400,train,3
5101,3281,train,3
5102,7512,train,3
5103,6818,train,3
5104,502,train,3
5105,7615,train,3
5106,9484,train,3
5107,118,train,3
5108,2184,train,3
5109,8901,train,3
5110,7646,train,3
5111,820,train,3
5112,7418,train,3
5113,5959,train,3
5114,6885,train,3
5115,8418,train,3
5116,8561,train,3
5117,2235,train,3
5118,1079,train,3
5119,1820,train,3
5120,8604,train,3
5121,4117,train,3
5122,4728,train,3
5123,6822,train,3
5124,1474,train,3
5125,5170,train,3
5126,1427,train,3
5127,631,train,3
5128,7817,train,3
5129,3088,train,3
5130,5992,train,3
5131,8136,train,3
5132,6520,train,3
5133,937,train,3
5134,3937,train,3
5135,6127,train,3
5136,6622,train,3
5137,1885,train,3
5138,5321,train,3
5139,6661,train,3
5140,1022,train,3
5141,2450,train,3
5142,6197,train,3
5143,6842,train,3
5144,2051,train,3
5145,6375,train,3
5146,1492,train,3
5147,7179,train,3
5148,9546,train,3
5149,8758,train,3
5150,9169,train,3
5151,9485,train,3
5152,979,train,3
5153,8442,train,3
5154,9545,train,3
5155,3370,train,3
5156,9467,train,3
5157,6423,train,3
5158,6020,train,3
5159,3004,train,3
5160,679,train,3
5161,9165,train,3
5162,565,train,3
5163,4583,train,3
5164,4585,train,3
5165,2250,train,3
5166,8614,train,3
5167,336,train,3
5168,7357,train,3
5169,484,train,3
5170,4191,train,3
5171,5157,train,3
5172,272,train,3
5173,22,train,3
5174,5121,train,3
5175,6931,train,3
5176,8845,train,3
5177,8500,train,3
5178,2786,train,3
5179,8189,train,3
5180,5458,train,3
5181,9778,train,3
5182,7933,train,3
5183,7728,train,3
5184,6568,train,3
5185,275,train,3
5186,6859,train,3
5187,1188,train,3
5188,8925,train,3
5189,4795,train,3
5190,6209,train,3
5191,4188,train,3
5192,5568,train,3
5193,6858,train,3
5194,2309,train,3
5195,6013,train,3
5196,6228,train,3
5197,6981,train,3
5198,6385,train,3
5199,2293,train,3
5200,9815,train,3
5201,2700,train,3
5202,5785,train,3
5203,1304,train,3
5204,9133,train,3
5205,334,train,3
5206,2793,train,3
5207,5611,train,3
5208,6296,train,3
5209,6684,train,3
5210,9775,train,3
5211,5769,train,3
5212,5632,train,3
5213,5182,train,3
5214,4373,train,3
5215,4234,train,3
5216,3774,train,3
5217,6394,train,3
5218,9647,train,3
5219,5683,train,3
5220,8743,train,3
5221,4032,train,3
5222,798,train,3
5223,9644,train,3
5224,2063,train,3
5225,3364,train,3
5226,6633,train,3
5227,8025,train,3
5228,9182,train,3
5229,9711,train,3
5230,8041,train,3
